DocumentID,ProjectName,DocumentName,DocumentURI,ResolvedPath,Desc,Notes,Category,AddedOn
10481,General,ca198957-3c77-4e2f-a0b3-3840c9970c57.png,C:\Users\Bijumon\Downloads\ca198957-3c77-4e2f-a0b3-3840c9970c57.png,C:\Users\Bijumon\Downloads\ca198957-3c77-4e2f-a0b3-3840c9970c57.png,ca198957-3c77-4e2f-a0b3-3840c9970c57.png,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",TempFiles,15-04-2026
10488,General,1646930.pdf,C:\Users\Bijumon\Downloads\1646930.pdf,C:\Users\Bijumon\Downloads\1646930.pdf,1646930.pdf,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",TempFiles,16-04-2026
10495,General,WhatsApp Image 2026-04-17 at 14.43.31.jpeg,C:\Users\Bijumon\Downloads\WhatsApp Image 2026-04-17 at 14.43.31.jpeg,C:\Users\Bijumon\Downloads\WhatsApp Image 2026-04-17 at 14.43.31.jpeg,WhatsApp Image 2026-04-17 at 14.43.31.jpeg,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",TempFiles,17-04-2026
10502,General,IMPS completed transaction E-receipt.pdf,C:\Users\Bijumon\Downloads\IMPS completed transaction E-receipt.pdf,C:\Users\Bijumon\Downloads\IMPS completed transaction E-receipt.pdf,IMPS completed transaction E-receipt.pdf,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",TempFiles,20-04-2026
10503,General,Token advance paid Sreeram Square.jpeg,C:\Users\Bijumon\Downloads\Token advance paid Sreeram Square.jpeg,C:\Users\Bijumon\Downloads\Token advance paid Sreeram Square.jpeg,Token advance paid Sreeram Square.jpeg,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",TempFiles,20-04-2026
10509,General,stcurvewrong.bmp,C:\Users\Bijumon\Downloads\stcurvewrong.bmp,C:\Users\Bijumon\Downloads\stcurvewrong.bmp,stcurvewrong.bmp,Unsupported file type,TempFiles,20-04-2026
10510,General,ETPSO-42309.pdf,C:\Users\Bijumon\Downloads\ETPSO-42309.pdf,C:\Users\Bijumon\Downloads\ETPSO-42309.pdf,ETPSO-42309.pdf,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",TempFiles,20-04-2026
10515,General,cmap wavwfrom2.bmp,C:\Users\Bijumon\Downloads\cmap wavwfrom2.bmp,C:\Users\Bijumon\Downloads\cmap wavwfrom2.bmp,cmap wavwfrom2.bmp,Unsupported file type,TempFiles,21-04-2026
10524,General,ADS1115_Interfacing.ino,C:\Users\Bijumon\Downloads\ADS1115_Interfacing.ino,C:\Users\Bijumon\Downloads\ADS1115_Interfacing.ino,ADS1115_Interfacing.ino,Unsupported file type,TempFiles,23-04-2026
10528,General,NEERS New original settings.bmp,C:\Users\Bijumon\Downloads\NEERS New original settings.bmp,C:\Users\Bijumon\Downloads\NEERS New original settings.bmp,NEERS New original settings.bmp,Unsupported file type,TempFiles,24-04-2026
10529,General,sresp2000us.bmp,C:\Users\Bijumon\Downloads\sresp2000us.bmp,C:\Users\Bijumon\Downloads\sresp2000us.bmp,sresp2000us.bmp,Unsupported file type,TempFiles,27-04-2026
10530,General,sd 8000-1.bmp,C:\Users\Bijumon\Downloads\sd 8000-1.bmp,C:\Users\Bijumon\Downloads\sd 8000-1.bmp,sd 8000-1.bmp,Unsupported file type,TempFiles,27-04-2026
10531,General,sd 8000-2.bmp,C:\Users\Bijumon\Downloads\sd 8000-2.bmp,C:\Users\Bijumon\Downloads\sd 8000-2.bmp,sd 8000-2.bmp,Unsupported file type,TempFiles,27-04-2026
10532,General,sd 8000-3.bmp,C:\Users\Bijumon\Downloads\sd 8000-3.bmp,C:\Users\Bijumon\Downloads\sd 8000-3.bmp,sd 8000-3.bmp,Unsupported file type,TempFiles,27-04-2026
10533,General,sd 6000-1.bmp,C:\Users\Bijumon\Downloads\sd 6000-1.bmp,C:\Users\Bijumon\Downloads\sd 6000-1.bmp,sd 6000-1.bmp,Unsupported file type,TempFiles,27-04-2026
10537,General,teimage.bmp,C:\Users\Bijumon\Downloads\teimage.bmp,C:\Users\Bijumon\Downloads\teimage.bmp,teimage.bmp,Unsupported file type,TempFiles,28-04-2026
10538,General,TEbmjo.bmp,C:\Users\Bijumon\Downloads\TEbmjo.bmp,C:\Users\Bijumon\Downloads\TEbmjo.bmp,TEbmjo.bmp,Unsupported file type,TempFiles,28-04-2026
10540,General,HR Optical Fiber method-MAT format.pdf,C:\Users\Bijumon\Downloads\HR Optical Fiber method-MAT format.pdf,C:\Users\Bijumon\Downloads\HR Optical Fiber method-MAT format.pdf,HR Optical Fiber method-MAT format.pdf,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",TempFiles,28-04-2026
10541,General,HR Optical Fiber method-MAT format (1).pdf,C:\Users\Bijumon\Downloads\HR Optical Fiber method-MAT format (1).pdf,C:\Users\Bijumon\Downloads\HR Optical Fiber method-MAT format (1).pdf,HR Optical Fiber method-MAT format (1).pdf,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",TempFiles,28-04-2026
10545,General,Order Details2.pdf,C:\Users\Bijumon\Downloads\Order Details2.pdf,C:\Users\Bijumon\Downloads\Order Details2.pdf,Order Details2.pdf,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",TempFiles,29-04-2026
10546,General,Invoice-57773AC4-0043.pdf,C:\Users\Bijumon\Downloads\Invoice-57773AC4-0043.pdf,C:\Users\Bijumon\Downloads\Invoice-57773AC4-0043.pdf,Invoice-57773AC4-0043.pdf,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",TempFiles,29-04-2026
10547,General,VSM_Strategy_Report.docx,C:\Users\Bijumon\Downloads\VSM_Strategy_Report.docx,C:\Users\Bijumon\Downloads\VSM_Strategy_Report.docx,VSM_Strategy_Report.docx,Unsupported file type,TempFiles,30-04-2026
10548,General,VSM_Strategy_Report (1).docx,C:\Users\Bijumon\Downloads\VSM_Strategy_Report (1).docx,C:\Users\Bijumon\Downloads\VSM_Strategy_Report (1).docx,VSM_Strategy_Report (1).docx,Unsupported file type,TempFiles,30-04-2026
10549,General,VSM_Strategy_Report (2).docx,C:\Users\Bijumon\Downloads\VSM_Strategy_Report (2).docx,C:\Users\Bijumon\Downloads\VSM_Strategy_Report (2).docx,VSM_Strategy_Report (2).docx,Unsupported file type,TempFiles,30-04-2026
10553,General,WhatsApp Image 2026-04-30 at 13.12.00.jpeg,C:\Users\Bijumon\Downloads\WhatsApp Image 2026-04-30 at 13.12.00.jpeg,C:\Users\Bijumon\Downloads\WhatsApp Image 2026-04-30 at 13.12.00.jpeg,WhatsApp Image 2026-04-30 at 13.12.00.jpeg,File not found,TempFiles,30-04-2026
10581,General,Expense Report April 2026.xlsx,C:\Users\Bijumon\Downloads\Expense Report April 2026.xlsx,C:\Users\Bijumon\Downloads\Expense Report April 2026.xlsx,Expense Report April 2026.xlsx,Unsupported file type,TempFiles,05-05-2026
10584,General,te full cycle.bmp,C:\Users\Bijumon\Downloads\te full cycle.bmp,C:\Users\Bijumon\Downloads\te full cycle.bmp,te full cycle.bmp,Unsupported file type,TempFiles,05-05-2026
10585,General,te full cycle1.bmp,C:\Users\Bijumon\Downloads\te full cycle1.bmp,C:\Users\Bijumon\Downloads\te full cycle1.bmp,te full cycle1.bmp,Unsupported file type,TempFiles,05-05-2026
10586,General,te full cycle2.bmp,C:\Users\Bijumon\Downloads\te full cycle2.bmp,C:\Users\Bijumon\Downloads\te full cycle2.bmp,te full cycle2.bmp,Unsupported file type,TempFiles,05-05-2026
10587,General,te full cycle3.bmp,C:\Users\Bijumon\Downloads\te full cycle3.bmp,C:\Users\Bijumon\Downloads\te full cycle3.bmp,te full cycle3.bmp,Unsupported file type,TempFiles,06-05-2026
10588,General,te full cycle-fully completed.bmp,C:\Users\Bijumon\Downloads\te full cycle-fully completed.bmp,C:\Users\Bijumon\Downloads\te full cycle-fully completed.bmp,te full cycle-fully completed.bmp,Unsupported file type,TempFiles,06-05-2026
10589,General,te full cycle-fully completed-small.bmp,C:\Users\Bijumon\Downloads\te full cycle-fully completed-small.bmp,C:\Users\Bijumon\Downloads\te full cycle-fully completed-small.bmp,te full cycle-fully completed-small.bmp,Unsupported file type,TempFiles,06-05-2026
10591,General,Rahul_Sharma_Resume.pdf,C:\Users\Bijumon\Downloads\Rahul_Sharma_Resume.pdf,C:\Users\Bijumon\Downloads\Rahul_Sharma_Resume.pdf,Rahul_Sharma_Resume.pdf,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",TempFiles,07-05-2026
10599,General,VSM-NIBP.zip,C:\Users\Bijumon\Downloads\VSM-NIBP.zip,C:\Users\Bijumon\Downloads\VSM-NIBP.zip,VSM-NIBP.zip,File size exceeds 10 MB,TempFiles,07-05-2026
10600,General,NEERS_PySide.zip,C:\Users\Bijumon\Downloads\NEERS_PySide.zip,C:\Users\Bijumon\Downloads\NEERS_PySide.zip,NEERS_PySide.zip,File size exceeds 10 MB,TempFiles,07-05-2026
10617,General,WhatsApp Image 2026-05-13 at 09.54.37.jpeg,C:\Users\Bijumon\Downloads\WhatsApp Image 2026-05-13 at 09.54.37.jpeg,C:\Users\Bijumon\Downloads\WhatsApp Image 2026-05-13 at 09.54.37.jpeg,WhatsApp Image 2026-05-13 at 09.54.37.jpeg,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.",TempFiles,13-05-2026
10619,General,WhatsApp Image 2026-05-13 at 09.55.15.jpeg,C:\Users\Bijumon\Downloads\WhatsApp Image 2026-05-13 at 09.55.15.jpeg,C:\Users\Bijumon\Downloads\WhatsApp Image 2026-05-13 at 09.55.15.jpeg,WhatsApp Image 2026-05-13 at 09.55.15.jpeg,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.",TempFiles,13-05-2026
10621,General,Luxisens_MAT_KT_Session_Document.docx,C:\Users\Bijumon\Downloads\Luxisens_MAT_KT_Session_Document.docx,C:\Users\Bijumon\Downloads\Luxisens_MAT_KT_Session_Document.docx,Luxisens_MAT_KT_Session_Document.docx,Unsupported file type,TempFiles,13-05-2026
10622,General,Luxisens MAT – Knowledge Transfer (KT) Document.pdf,C:\Users\Bijumon\Downloads\Luxisens MAT – Knowledge Transfer (KT) Document.pdf,C:\Users\Bijumon\Downloads\Luxisens MAT – Knowledge Transfer (KT) Document.pdf,Luxisens MAT – Knowledge Transfer (KT) Document.pdf,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.",TempFiles,13-05-2026
10629,General,ffmpeg-8.1.1-essentials_build.zip,C:\Users\Bijumon\Downloads\ffmpeg-8.1.1-essentials_build.zip,C:\Users\Bijumon\Downloads\ffmpeg-8.1.1-essentials_build.zip,ffmpeg-8.1.1-essentials_build.zip,File size exceeds 10 MB,TempFiles,15-05-2026
10656,General,invoice (18).pdf,C:\Users\Bijumon\Downloads\invoice (18).pdf,C:\Users\Bijumon\Downloads\invoice (18).pdf,invoice (18).pdf,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.",TempFiles,28-05-2026
10658,General,invoice (19).pdf,C:\Users\Bijumon\Downloads\invoice (19).pdf,C:\Users\Bijumon\Downloads\invoice (19).pdf,invoice (19).pdf,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.",TempFiles,28-05-2026
10672,General,invoice (21).pdf,C:\Users\Bijumon\Downloads\invoice (21).pdf,C:\Users\Bijumon\Downloads\invoice (21).pdf,invoice (21).pdf,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.",TempFiles,01-06-2026
10673,General,invoice (22).pdf,C:\Users\Bijumon\Downloads\invoice (22).pdf,C:\Users\Bijumon\Downloads\invoice (22).pdf,invoice (22).pdf,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.",TempFiles,01-06-2026
10704,General,kseb (2).jpeg,C:\Users\Bijumon\Downloads\kseb (2).jpeg,C:\Users\Bijumon\Downloads\kseb (2).jpeg,kseb (2).jpeg,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.",TempFiles,08-06-2026
10727,General,oasis-desktop-0.1.7.zip,C:\Users\Bijumon\Downloads\oasis-desktop-0.1.7.zip,C:\Users\Bijumon\Downloads\oasis-desktop-0.1.7.zip,oasis-desktop-0.1.7.zip,File size exceeds 10 MB,TempFiles,15-06-2026
10771,General,oasis-desktop-0.1.7 (1).zip,C:\Users\Bijumon\Downloads\oasis-desktop-0.1.7 (1).zip,C:\Users\Bijumon\Downloads\oasis-desktop-0.1.7 (1).zip,oasis-desktop-0.1.7 (1).zip,File size exceeds 10 MB,TempFiles,24-06-2026
10811,General,c5855529-96b7-473d-a470-eac81bda8d94.png,C:\Users\Bijumon\Downloads\c5855529-96b7-473d-a470-eac81bda8d94.png,C:\Users\Bijumon\Downloads\c5855529-96b7-473d-a470-eac81bda8d94.png,c5855529-96b7-473d-a470-eac81bda8d94.png,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.",TempFiles,05-07-2026
10865,General,ref schematics.zip,C:\Users\Bijumon\Downloads\ref schematics.zip,C:\Users\Bijumon\Downloads\ref schematics.zip,ref schematics.zip,File size exceeds 10 MB,TempFiles,21-07-2026
10866,General,ref schematics0.zip,C:\Users\Bijumon\Downloads\ref schematics0.zip,C:\Users\Bijumon\Downloads\ref schematics0.zip,ref schematics0.zip,File size exceeds 10 MB,TempFiles,21-07-2026
10877,General,PRD-MAIN-V1.0-Motherboard (2).docx,C:\Users\Bijumon\Downloads\PRD-MAIN-V1.0-Motherboard (2).docx,C:\Users\Bijumon\Downloads\PRD-MAIN-V1.0-Motherboard (2).docx,PRD-MAIN-V1.0-Motherboard (2).docx,Unsupported file type,TempFiles,23-07-2026
10886,General,NIBP_2xMOPP_Compliance_Specification (1).docx,C:\Users\Bijumon\Downloads\NIBP_2xMOPP_Compliance_Specification (1).docx,C:\Users\Bijumon\Downloads\NIBP_2xMOPP_Compliance_Specification (1).docx,NIBP_2xMOPP_Compliance_Specification (1).docx,Unsupported file type,TempFiles,23-07-2026
10924,General,Product Spec_DMT101H4HLCMI-3H_v0.1.pdf,C:\Users\Bijumon\Downloads\Product Spec_DMT101H4HLCMI-3H_v0.1.pdf,C:\Users\Bijumon\Downloads\Product Spec_DMT101H4HLCMI-3H_v0.1.pdf,Product Spec_DMT101H4HLCMI-3H_v0.1.pdf,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.",TempFiles,03-08-2026
10935,General,VSM - Intended Use Document V 1.6.docx,C:\Users\Bijumon\Downloads\VSM - Intended Use Document V 1.6.docx,C:\Users\Bijumon\Downloads\VSM - Intended Use Document V 1.6.docx,VSM - Intended Use Document V 1.6.docx,Unsupported file type,TempFiles,04-08-2026
10936,General,VSM_Documentation_Folder_Structure.pdf,C:\Users\Bijumon\Downloads\VSM_Documentation_Folder_Structure.pdf,C:\Users\Bijumon\Downloads\VSM_Documentation_Folder_Structure.pdf,VSM_Documentation_Folder_Structure.pdf,"Failed to generate a summary from the uploaded file-->Not Found: Code: 404: Message: models/gemini-1.5-flash-002 is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.",TempFiles,04-08-2026
